symbol,name_cn,exchange,currency,lot_size,total_shares,circulating_shares,hk_shares,eps,eps_ttm,bps,dividend_yield,stock_derivatives,board
300044.SZ,ST赛为,SZSE,CNY,100,763869228,763869228,0,-0.6641,-0.7114284942369743,0.0941481005699054,0.0,[],SZGEMConnect
300045.SZ,华力创通,SZSE,CNY,100,662675236,662675236,0,-0.22,-0.1581184811921959,2.423334644739916,0.0,[],SZGEMConnect
300046.SZ,台基股份,SZSE,CNY,100,236531371,236531371,0,0.1069,0.2681620835402844,4.834084275865463,0.08,[],SZGEMConnect
300047.SZ,天源迪科,SZSE,CNY,100,637744672,637744672,0,0.0364,0.0463660582804524,5.1700935259401115,0.015,[],SZGEMConnect
300048.SZ,合康新能,SZSE,CNY,100,1128297357,1128297357,0,0.01,0.0651249723702047,1.6280806162430814,0.0,[],SZGEMConnect
300049.SZ,福瑞医科,SZSE,CNY,100,264975900,256208220,0,0.4285,0.4648323577351752,7.190998317356408,0.0,[],SZGEMConnect
300050.SZ,世纪鼎利,SZSE,CNY,100,544846718,544846718,0,-0.14,-0.0724547131437433,0.7523977725603185,0.0,[],SZGEMNonConnect
300051.SZ,琏升科技,SZSE,CNY,100,372017690,368142290,0,-0.3,-0.3607940536644911,0.433951521041916,0.0,[],SZGEMConnect
300052.SZ,ST中青宝,SZSE,CNY,100,261858710,261858710,0,-0.2,-0.1667434802913373,1.4436864816526438,0.0,[],SZGEMConnect
300053.SZ,航宇微,SZSE,CNY,100,696874323,696874323,0,-0.422,-0.4382122498722054,2.4417542130476804,0.0,[],SZGEMConnect
300054.SZ,鼎龙股份,SZSE,CNY,100,947350517,947350517,0,0.549999,0.7006820395813433,5.229245433387988,0.0997037094560429,[],SZGEMConnect
300055.SZ,万邦达,SZSE,CNY,100,836749606,803095760,0,0.0425,0.066283429728917,6.174638091481814,0.015,[],SZGEMConnect
300056.SZ,中创环保,SZSE,CNY,100,385490443,385490443,0,-0.28,-0.3758250137734284,0.3828359344306754,0.0,[],SZGEMConnect
